# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       8.458806747230e+11       1.056515674921e-21       5.480105755851e-07       1.543547332134e+18       1.415189798825e+04       1.673037156555e-08       1.197081701893e+16       3.163942083902e-07       1.408690169972e+36       1.507302145638e+27       6.734198338178e+13       8.088277269027e+27       2.305447760908e+12       0.000000000000e+00       2.093684719359e+16       2.879960505832e+12       2.551020830833e+03       3.530299370118e-08       9.738481869707e+35       2.382538366539e+36       2.382538366539e+36       7.941794523144e+35      -5.796815609983e+42       5.716384241729e-05       1.896616556347e-01 
       8.368370123376e+11       1.079474506801e-21       5.539332050830e-07       1.510718355440e+18       1.415189798825e+04       1.691117598718e-08       1.184283203140e+16       3.198134672858e-07       1.349405863949e+36       1.459471602401e+27       6.520505041374e+13       7.831615592568e+27       2.280799259251e+12       0.000000000000e+00       2.038171509506e+16       2.803599509140e+12       2.523934632592e+03       3.530299370118e-08       9.328640762223e+35       2.282269949463e+36       2.282269949463e+36       7.607566467239e+35      -5.493490432584e+42       5.728038059138e-05       1.892757849558e-01 
       8.278900395111e+11       1.102932249907e-21       5.599194992101e-07       1.478587602693e+18       1.415189798824e+04       1.709393435459e-08       1.171621538466e+16       3.232696779664e-07       1.292616520279e+36       1.413158844349e+27       6.313592778154e+13       7.583098446022e+27       2.256414284999e+12       0.000000000000e+00       1.984130210133e+16       2.729263193629e+12       2.497142549208e+03       3.530299370118e-08       8.936047695617e+35       2.186221298837e+36       2.186221298837e+36       7.287404299469e+35      -5.206037100944e+42       5.739691876551e-05       1.888914812128e-01 
       8.190387224953e+11       1.126899746793e-21       5.659712769557e-07       1.447140223699e+18       1.415189798823e+04       1.727866778399e-08       1.159095244918e+16       3.267632397725e-07       1.238217139214e+36       1.368315708285e+27       6.113246369021e+13       7.342467382672e+27       2.232290020642e+12       0.000000000000e+00       1.931521794112e+16       2.656897875674e+12       2.470621835230e+03       3.530299370118e-08       8.559976791229e+35       2.094214827048e+36       2.094214827048e+36       6.980716061123e+35      -4.933625102112e+42       5.751345693968e-05       1.885087348832e-01 
       8.102820385940e+11       1.151388073804e-21       5.720867193304e-07       1.416361684106e+18       1.415189798823e+04       1.746539761978e-08       1.146702875189e+16       3.302945563515e-07       1.186107139891e+36       1.324895559354e+27       5.919257462670e+13       7.109472156976e+27       2.208423678853e+12       0.000000000000e+00       1.880308269130e+16       2.586451295084e+12       2.444390744413e+03       3.530299370118e-08       8.199732718786e+35       2.006080420204e+36       2.006080420204e+36       6.686934705897e+35      -4.675467380704e+42       5.762999511389e-05       1.881275365162e-01 
       8.016189760451e+11       1.176408549986e-21       5.782694643131e-07       1.386237758685e+18       1.415189798822e+04       1.765414543706e-08       1.134442997443e+16       3.338640357226e-07       1.136190174360e+36       1.282853242544e+27       5.731424319315e+13       6.883870464322e+27       2.184812502042e+12       0.000000000000e+00       1.830452650197e+16       2.517872577289e+12       2.418424740725e+03       3.530299370118e-08       7.854649410781e+35       1.921655123605e+36       1.921655123605e+36       6.405517051461e+35      -4.430818064930e+42       5.774653328814e-05       1.877478767428e-01 
       7.930485339039e+11       1.201972738428e-21       5.845195119036e-07       1.356754524759e+18       1.415189798822e+04       1.784493304405e-08       1.122314195153e+16       3.374720903054e-07       1.088373949449e+36       1.242145035724e+27       5.549551600890e+13       6.665427689039e+27       2.161453762161e+12       0.000000000000e+00       1.781918932991e+16       2.451112196672e+12       2.392738766644e+03       3.530299370118e-08       7.524088830961e+35       1.840782840453e+36       1.840782840453e+36       6.135942775152e+35      -4.198970311618e+42       5.786307146243e-05       1.873697462642e-01 
       7.845697219271e+11       1.228092454895e-21       5.908350431127e-07       1.327898355762e+18       1.415189798821e+04       1.803778248469e-08       1.110315066936e+16       3.411191369829e-07       1.042570056115e+36       1.202728604181e+27       5.373450167902e+13       6.453916660412e+27       2.138344760287e+12       0.000000000000e+00       1.734672067811e+16       2.386121940745e+12       2.367320238309e+03       3.530299370118e-08       7.207439794638e+35       1.763314043235e+36       1.763314043235e+36       5.877713451929e+35      -3.979254263994e+42       5.797960963677e-05       1.869931358603e-01 
       7.761815604583e+11       1.254779771259e-21       5.972215149086e-07       1.299655914949e+18       1.415189798820e+04       1.823271604111e-08       1.098444226394e+16       3.448055971404e-07       9.986938059822e+35       1.164562956589e+27       5.202936882737e+13       6.249117416433e+27       2.115482826371e+12       0.000000000000e+00       1.688677934294e+16       2.322854875364e+12       2.342168956466e+03       3.530299370118e-08       6.904116838649e+35       1.689105497261e+36       1.689105497261e+36       5.630351632824e+35      -3.771035116325e+42       5.809614781114e-05       1.866180363831e-01 
       7.678830803153e+11       1.282047021656e-21       6.036752893124e-07       1.272014149225e+18       1.415189798820e+04       1.842975623628e-08       1.086700301950e+16       3.485318967166e-07       9.566640747615e+35       1.127608402382e+27       5.037834419206e+13       6.050816975048e+27       2.092865318911e+12       0.000000000000e+00       1.643903316766e+16       2.261265310826e+12       2.317285811873e+03       3.530299370118e-08       6.613559138875e+35       1.618019995827e+36       1.618019995827e+36       5.393399962163e+35      -3.573711279834e+42       5.821268598557e-05       1.862444387578e-01 
       7.596733226777e+11       1.309906808979e-21       6.101981853135e-07       1.244960283116e+18       1.415189798819e+04       1.862892583655e-08       1.075081936690e+16       3.522984662570e-07       9.164031522546e+35       1.091826510476e+27       4.877971078132e+13       5.858809112668e+27       2.070489624630e+12       0.000000000000e+00       1.600315880245e+16       2.201308768863e+12       2.292659556438e+03       3.530299370118e-08       6.335229473312e+35       1.549926106536e+36       1.549926106536e+36       5.166420331953e+35      -3.386712644580e+42       5.832922416003e-05       1.858723339837e-01 
       7.515513389762e+11       1.338372008709e-21       6.167938408908e-07       1.218481812865e+18       1.415189798818e+04       1.883024785431e-08       1.063587788209e+16       3.561057409538e-07       8.778365986740e+35       1.057180069304e+27       4.723180608791e+13       5.672894149704e+27       2.048353158222e+12       0.000000000000e+00       1.557884147109e+16       2.142941950548e+12       2.268299448207e+03       3.530299370118e-08       6.068613228783e+35       1.484697928282e+36       1.484697928282e+36       4.948993071841e+35      -3.209498932296e+42       5.844576233454e-05       1.855017131291e-01 
       7.435161907833e+11       1.367455777852e-21       6.234586180653e-07       1.192566500649e+18       1.415189798818e+04       1.903374555065e-08       1.052216528454e+16       3.599541607103e-07       8.408931070082e+35       1.023633048118e+27       4.573302036018e+13       5.492878742910e+27       2.026453361977e+12       0.000000000000e+00       1.516577474339e+16       2.086122704983e+12       2.244188390455e+03       3.530299370118e-08       5.813217449456e+35       1.422214858470e+36       1.422214858470e+36       4.740716173179e+35      -3.041558135408e+42       5.856230050909e-05       1.851325673373e-01 
       7.355669497042e+11       1.397171557240e-21       6.301961548161e-07       1.167202368927e+18       1.415189798817e+04       1.923944243803e-08       1.040966843570e+16       3.638441701744e-07       8.055043711803e+35       9.911505595148e+26       4.428179492802e+13       5.318575684317e+27       2.004787705584e+12       0.000000000000e+00       1.476366031421e+16       2.030809998912e+12       2.220339605117e+03       3.530299370118e-08       5.568569925396e+35       1.362361370030e+36       1.362361370030e+36       4.541204545733e+35      -2.882405037740e+42       5.867883868369e-05       1.847648878171e-01 
       7.277026972703e+11       1.427533082134e-21       6.370064511430e-07       1.142377694903e+18       1.415189798816e+04       1.944736228302e-08       1.029837433749e+16       3.677762188098e-07       7.716049597540e+35       9.596988231602e+26       4.287662058188e+13       5.149803706539e+27       1.983353685727e+12       0.000000000000e+00       1.437220778764e+16       1.976963887031e+12       2.196733830393e+03       3.530299370118e-08       5.334218319482e+35       1.305026797812e+36       1.305026797812e+36       4.350089305674e+35      -2.731579812620e+42       5.879537685834e-05       1.843986658525e-01 
       7.199225248326e+11       1.458554383905e-21       6.438913260354e-07       1.118081005106e+18       1.415189798816e+04       1.965752910902e-08       1.018827013082e+16       3.717507609272e-07       7.391321949559e+35       9.292451306549e+26       4.151603600331e+13       4.986387294268e+27       1.962148825910e+12       0.000000000000e+00       1.399113446771e+16       1.924545483196e+12       2.173383161545e+03       3.530299370118e-08       5.109729331068e+35       1.250105133978e+36       1.250105133978e+36       4.167017093542e+35      -2.588646694347e+42       5.891191503303e-05       1.840338927910e-01 
       7.122255334569e+11       1.490249800805e-21       6.508489605039e-07       1.094301070089e+18       1.415189798815e+04       1.986996719907e-08       1.007934309405e+16       3.757682557552e-07       7.080260367876e+35       8.997578115209e+26       4.019862624519e+13       4.828156501745e+27       1.941170676068e+12       0.000000000000e+00       1.362016515385e+16       1.873516932292e+12       2.150274736773e+03       3.530299370118e-08       4.894687894835e+35       1.197494831999e+36       1.197494831999e+36       3.991649420904e+35      -2.453192719171e+42       5.902845320777e-05       1.836705600529e-01 
       7.046108338199e+11       1.522633981388e-21       6.578829925274e-07       1.071026899242e+18       1.415189798814e+04       2.008470109862e-08       9.971580641573e+15       3.798291674803e-07       6.782289720164e+35       8.712062002654e+26       3.892302126031e+13       4.674946776023e+27       1.920416812360e+12       0.000000000000e+00       1.325903194244e+16       1.823841382932e+12       2.127411250571e+03       3.530299370118e-08       4.688696413365e+35       1.147098618899e+36       1.147098618899e+36       3.823662044510e+35      -2.324826532156e+42       5.914499138255e-05       1.833086591233e-01 
       6.970775461062e+11       1.555721892946e-21       6.649934221059e-07       1.048247735704e+18       1.415189798814e+04       2.030175561839e-08       9.864970322328e+15       3.839339653068e-07       6.496859078368e+35       8.435606044896e+26       3.768789447654e+13       4.526598785841e+27       1.899884836851e+12       0.000000000000e+00       1.290747403316e+16       1.775482960822e+12       2.104790477956e+03       3.530299370118e-08       4.491374022008e+35       1.098823315408e+36       1.098823315408e+36       3.662744366792e+35      -2.203177256472e+42       5.926152955739e-05       1.829481815552e-01 
       6.896247999071e+11       1.589528828491e-21       6.721802492393e-07       1.025953051400e+18       1.415189798813e+04       2.052115583722e-08       9.759499818382e+15       3.880831235119e-07       6.223440700075e+35       8.167922740105e+26       3.649196141727e+13       4.382958255925e+27       1.879572377233e+12       0.000000000000e+00       1.256523754070e+16       1.728406742860e+12       2.082405226070e+03       3.530299370118e-08       4.302355884691e+35       1.052579663676e+36       1.052579663676e+36       3.508598861589e+35      -2.087893421852e+42       5.937806773227e-05       1.825891189688e-01 
       6.822517341198e+11       1.624070412142e-21       6.794434739277e-07       1.004132542171e+18       1.415189798812e+04       2.074292710499e-08       9.655156943496e+15       3.922771214930e-07       5.961529052756e+35       7.908733709619e+26       3.533397836561e+13       4.243875806548e+27       1.859477086584e+12       0.000000000000e+00       1.223207531149e+16       1.682578731922e+12       2.060260901530e+03       3.530299370118e-08       4.121292519357e+35       1.008282162246e+36       1.008282162246e+36       3.360940524038e+35      -1.978641949125e+42       5.949460590720e-05       1.822314630475e-01 
       6.749574968478e+11       1.659362609382e-21       6.867867341498e-07       9.827761230114e+17       1.415189798811e+04       2.096709504552e-08       9.551929641717e+15       3.965164438361e-07       5.710639879066e+35       7.657769408437e+26       3.421274107099e+13       4.109206798184e+27       1.839596643042e+12       0.000000000000e+00       1.190774674500e+16       1.637965832293e+12       2.038344821727e+03       3.530299370118e-08       3.947849151798e+35       9.658489079614e+35       9.658489079614e+35       3.219496343621e+35      -1.875107187878e+42       5.961114408218e-05       1.818752055435e-01 
       6.677412453027e+11       1.695421730299e-21       6.942082109163e-07       9.618739234103e+17       1.415189798811e+04       2.119368555955e-08       9.449805985988e+15       4.008015803546e-07       5.470309301488e+35       7.414768844914e+26       3.312708349676e+13       3.978811181087e+27       1.819928749609e+12       0.000000000000e+00       1.159201762029e+16       1.594535825794e+12       2.016666286916e+03       3.530299370118e-08       3.781705096677e+35       9.252014445368e+35       9.252014445368e+35       3.084004799388e+35      -1.776990004477e+42       5.972768225722e-05       1.815203382687e-01 
       6.606021457065e+11       1.732264442129e-21       7.017115422059e-07       9.414162827868e+17       1.415189798810e+04       2.142272482773e-08       9.348774176772e+15       4.051330261659e-07       5.240092964650e+35       7.179479309331e+26       3.207587660762e+13       3.852553349650e+27       1.800471133798e+12       0.000000000000e+00       1.128465992654e+16       1.552257348476e+12       1.995210267061e+03       3.530299370118e-08       3.622553164606e+35       8.862646174961e+35       8.862646174961e+35       2.954215376419e+35      -1.684006917804e+42       5.984422043230e-05       1.811668531040e-01 
       6.535393731957e+11       1.769907771407e-21       7.092949090293e-07       9.213937460267e+17       1.415189798809e+04       2.165423931364e-08       9.248822540681e+15       4.095112817270e-07       5.019565213746e+35       6.951656111096e+26       3.105802719542e+13       3.730302001374e+27       1.781221547469e+12       0.000000000000e+00       1.098545169869e+16       1.511099868018e+12       1.973986477220e+03       3.530299370118e-08       3.470099094170e+35       8.489664352170e+35       8.489664352170e+35       2.829888102639e+35      -1.595889280226e+42       5.996075860744e-05       1.808147419881e-01 
       6.465521117257e+11       1.808369117418e-21       7.169601303758e-07       9.017970591120e+17       1.415189798808e+04       2.188825576687e-08       9.149939529136e+15       4.139368529139e-07       4.808318307522e+35       6.731062324274e+26       3.007247674229e+13       3.611930000325e+27       1.762177766470e+12       0.000000000000e+00       1.069417685686e+16       1.471033661628e+12       1.952982247215e+03       3.530299370118e-08       3.324061007858e+35       8.132379358230e+35       8.132379358230e+35       2.710793105127e+35      -1.512382501411e+42       6.007729678263e-05       1.804639969272e-01 
       6.396395539765e+11       1.847666255335e-21       7.247072062455e-07       8.826171648443e+17       1.415189798808e+04       2.212480122606e-08       9.052113717027e+15       4.184102510612e-07       4.605961664396e+35       6.517468541192e+26       2.911820031985e+13       3.497314244917e+27       1.743337590466e+12       0.000000000000e+00       1.041062505054e+16       1.432029794618e+12       1.932202158398e+03       3.530299370118e-08       3.184168890890e+35       7.790130596777e+35       7.790130596777e+35       2.596710185096e+35      -1.433245312764e+42       6.019383495787e-05       1.801146099854e-01 
       6.328009012594e+11       1.887817347782e-21       7.325397746172e-07       8.638451986582e+17       1.415189798807e+04       2.236390302207e-08       8.955333801395e+15       4.229319930337e-07       4.412121140296e+35       6.310652633872e+26       2.819420552331e+13       3.386335539891e+27       1.724698842626e+12       0.000000000000e+00       1.013459150654e+16       1.394060099484e+12       1.911641883475e+03       3.530299370118e-08       3.050164091978e+35       7.462285272448e+35       7.462285272448e+35       2.487428410758e+35      -1.358249070353e+42       6.031037313317e-05       1.797665732903e-01 
       6.260353634251e+11       1.928840952071e-21       7.404560165014e-07       8.454724845247e+17       1.415189798806e+04       2.260558878114e-08       8.859588600124e+15       4.275026012823e-07       4.226438336889e+35       6.110399523019e+26       2.729953143940e+13       3.278878472358e+27       1.706259369393e+12       0.000000000000e+00       9.865876881143e+15       1.357097155573e+12       1.891297227745e+03       3.530299370118e-08       2.921798845095e+35       7.148237220884e+35       7.148237220884e+35       2.382745727328e+35      -1.287177094310e+42       6.042691130852e-05       1.794198790302e-01 
       6.193421587719e+11       1.970756027764e-21       7.484577508876e-07       8.274905309411e+17       1.415189798805e+04       2.284988642803e-08       8.764867050654e+15       4.321226039000e-07       4.048569938931e+35       5.916500954356e+26       2.643324764710e+13       3.174831291774e+27       1.688017040251e+12       0.000000000000e+00       9.604287116183e+15       1.321114269284e+12       1.871170748355e+03       3.530299370118e-08       2.798835811376e+35       6.847405787972e+35       6.847405787972e+35       2.282468583436e+35      -1.219824042791e+42       6.054344948393e-05       1.790745194519e-01 
       6.127205139556e+11       2.013581948289e-21       7.565467967652e-07       8.098910270065e+17       1.415189798804e+04       2.309682418932e-08       8.671158208696e+15       4.367925346938e-07       3.878187079498e+35       5.728755282044e+26       2.559445325001e+13       3.074085793726e+27       1.669969747435e+12       0.000000000000e+00       9.349633298805e+15       1.286085454777e+12       1.851253184289e+03       3.530299370118e-08       2.681047640289e+35       6.559234756256e+35       6.559234756256e+35       2.186411573262e+35      -1.155995318710e+42       6.065998765939e-05       1.787304868648e-01 
